User ID,Age,Daily Work Hours,Daily Leisure Hours,Daily Exercise Minutes,Daily Sleep Hours,Screen Time (hours),Commute Time (hours),Productivity Score
495,38,9.2,1.41,41,5.64,4.52,1.31,13
496,31,5.73,2.87,90,6.24,4.41,1.56,11
497,28,6.0,0.79,103,6.32,4.71,0.07,14
498,26,6.56,2.3,84,5.38,3.71,0.19,16
499,47,4.84,3.5,72,7.77,1.77,1.56,9
500,33,4.13,4.85,92,7.38,5.99,0.87,10
501,50,9.21,2.42,60,7.36,5.46,1.34,21
502,38,7.32,1.4,78,6.91,3.16,1.64,14
503,35,7.65,4.18,32,7.17,3.65,1.51,15
504,24,9.56,3.85,54,5.03,2.97,1.62,15
505,54,7.99,4.37,36,5.38,4.19,1.03,16
506,31,8.15,1.47,46,7.73,4.66,0.32,15
507,44,8.72,2.32,35,6.05,2.16,0.95,17
508,40,4.7,4.92,114,5.43,3.16,1.93,13
509,55,6.16,1.21,27,6.31,4.2,0.61,12
510,42,9.81,3.52,9,6.02,5.94,0.84,18
511,35,9.54,1.57,22,5.12,2.62,1.53,15
512,58,9.3,2.75,91,6.64,4.73,0.15,21
513,58,6.71,4.1,97,5.11,2.73,1.51,14
514,33,9.14,2.7,4,5.0,1.46,0.55,14
515,50,4.29,4.12,81,8.17,4.85,0.53,12
516,24,4.89,2.42,118,6.26,4.25,1.16,17
517,54,6.48,5.0,5,7.27,3.57,0.51,16
518,42,6.9,2.46,41,6.19,4.38,1.28,15
519,48,5.58,1.17,46,8.72,5.4,1.82,11
520,30,6.14,2.31,86,7.92,4.78,0.81,18
521,37,4.98,3.84,27,6.48,5.29,1.89,7
522,31,6.93,4.32,104,5.84,2.45,1.88,16
523,28,8.76,2.57,12,5.55,5.0,0.42,16
524,29,7.97,3.18,113,8.05,2.8,0.86,19
525,36,4.65,4.3,24,6.81,1.1,1.98,14
526,57,6.93,4.16,6,5.93,1.22,0.26,12
527,26,8.19,3.46,65,8.68,4.65,0.95,20
528,32,7.18,4.17,79,6.56,2.36,0.86,17
529,59,6.35,3.09,57,7.17,2.54,1.62,14
530,28,7.73,0.52,65,8.43,4.11,0.32,21
531,46,9.81,0.69,35,8.33,4.71,0.44,20
532,21,4.57,4.91,1,7.55,3.79,0.35,15
533,24,6.34,1.15,112,8.55,4.53,0.33,19
534,48,6.44,2.32,37,8.81,5.71,0.52,14
535,56,7.46,4.7,73,8.74,5.27,1.06,17
536,57,4.91,1.38,13,6.4,2.2,1.41,7
537,38,5.06,4.3,26,6.59,5.53,0.76,13
538,27,5.71,4.18,14,5.96,2.49,0.89,14
539,20,9.74,4.94,84,8.35,4.3,1.58,24
540,41,8.4,1.77,11,5.49,5.37,1.05,15
541,36,7.97,1.92,114,6.42,4.12,1.18,16
542,26,8.9,4.56,42,5.04,5.03,1.04,18
543,44,4.77,1.55,96,7.38,5.64,1.58,15
544,23,9.16,2.97,56,7.63,5.83,0.37,21
545,55,7.57,3.68,103,6.0,3.05,1.96,12
546,25,6.01,1.72,85,7.95,5.96,1.76,15
547,50,8.9,4.72,101,6.53,2.36,0.8,23
548,38,8.82,3.5,107,6.25,3.31,0.83,17
549,58,9.07,0.71,115,8.82,4.8,1.7,18
550,46,4.69,1.11,47,7.35,5.85,0.89,7
551,29,9.82,1.36,60,6.01,1.26,1.02,19
552,45,9.76,1.6,81,8.93,5.73,1.49,20
553,38,6.14,3.79,43,6.55,5.99,0.78,15
554,58,4.4,0.9,51,7.59,5.55,0.91,10
555,22,5.0,2.08,61,7.9,1.54,0.07,15
556,32,9.96,4.6,1,6.69,5.2,0.27,21
557,47,7.38,3.01,92,7.14,4.2,0.92,13
558,39,6.14,1.69,70,5.96,1.05,0.09,16
559,47,5.73,4.81,30,6.86,5.92,0.61,14
560,27,5.54,1.6,104,6.24,1.75,0.87,16
561,58,7.98,4.57,81,7.19,2.98,0.2,19
562,20,6.52,3.77,72,7.68,1.15,0.13,19
563,22,9.79,3.83,71,7.46,2.55,0.03,22
564,32,8.1,3.94,32,8.11,3.84,0.97,18
565,47,8.75,2.78,4,5.17,5.65,0.29,17
566,44,5.76,4.17,111,5.31,5.95,1.38,13
567,52,4.48,4.26,77,5.82,3.12,0.99,10
568,57,6.93,2.12,57,8.94,3.14,0.04,20
569,25,5.89,2.3,76,8.2,1.8,0.12,16
570,51,5.21,4.5,10,8.7,3.49,1.84,14
571,40,9.72,2.86,83,6.09,5.7,0.25,17
572,35,6.66,4.4,22,7.3,1.83,1.51,15
573,40,5.05,3.32,44,7.22,2.33,0.49,11
574,30,5.19,3.17,26,7.28,5.46,0.64,11
575,56,5.68,0.64,78,7.87,4.13,0.05,13
576,55,10.0,1.75,93,6.58,2.65,1.11,18
577,54,5.61,2.76,55,7.71,5.06,0.93,15
578,38,5.97,3.14,58,8.15,1.54,1.49,14
579,39,7.96,3.34,79,6.16,5.29,1.81,17
580,37,5.76,3.72,108,8.78,3.59,1.1,15
581,33,5.29,3.45,39,7.07,4.78,1.9,13
582,34,4.95,4.32,17,7.93,3.59,0.3,12
583,50,5.88,1.83,50,7.92,2.23,0.69,16
584,20,4.64,3.39,60,7.26,4.2,1.66,16
585,22,4.11,0.73,110,6.29,1.77,1.11,9
586,35,8.83,2.66,105,7.67,2.15,1.09,21
587,42,4.83,1.71,22,5.35,3.75,0.92,13
588,30,8.66,2.21,35,8.93,2.95,0.04,19
589,31,8.79,2.1,37,5.74,4.73,0.16,20
590,29,7.23,0.77,71,6.1,3.92,0.18,15
591,51,5.86,2.6,55,8.82,2.91,0.38,15
592,35,4.87,4.98,38,5.75,2.63,0.19,12
593,27,8.42,1.85,92,5.68,5.57,0.21,17
594,57,7.61,3.81,75,8.22,1.2,1.27,15
595,31,7.93,2.97,81,6.01,4.46,0.24,16
596,43,4.05,1.96,113,5.38,2.96,0.93,14
597,47,9.57,0.9,82,5.91,2.89,0.13,15
598,27,4.4,1.47,99,8.55,4.26,0.54,14
599,47,6.2,4.02,96,6.12,5.25,1.85,13
600,55,6.42,1.76,68,7.78,4.62,0.06,15
601,45,4.01,1.15,102,6.58,4.35,1.75,8
602,27,6.98,1.99,27,6.05,3.48,1.52,11
603,47,8.52,3.13,89,5.58,3.35,1.84,17
604,47,8.94,3.67,106,8.89,3.3,1.57,19
605,56,9.28,2.24,20,7.08,1.73,1.65,18
606,55,6.93,2.74,61,5.46,3.8,0.22,12
607,46,7.78,2.55,22,5.8,2.58,1.67,15
608,36,4.48,0.54,20,6.63,4.09,0.95,10
609,28,6.93,2.28,74,7.18,3.67,0.7,17
610,52,4.93,3.14,105,5.73,5.7,0.31,12
611,39,6.22,3.06,119,6.11,3.17,0.0,15
612,32,5.98,3.87,102,8.13,4.32,1.29,15
613,47,6.54,3.52,15,6.67,3.96,1.45,15
614,48,7.43,1.75,61,5.01,4.42,0.78,17
615,32,9.42,1.65,96,5.22,2.33,0.33,19
616,54,6.37,2.59,90,6.76,2.29,0.29,9
617,25,9.89,3.8,64,5.24,3.8,0.34,18
618,37,8.55,0.92,107,5.7,5.25,0.11,16
619,24,7.07,4.77,79,7.91,4.6,0.72,18
620,44,7.86,2.94,4,6.92,3.44,1.23,13
621,21,4.61,1.88,45,6.93,2.28,0.89,11
622,29,9.07,3.62,63,7.39,4.8,0.25,20
623,49,7.49,0.7,81,8.15,5.63,1.63,16
624,24,9.92,2.68,40,5.63,2.07,0.57,20
625,52,7.82,2.69,97,5.69,5.0,1.21,13
626,20,9.0,1.23,43,5.49,1.86,0.49,15
627,37,8.8,4.27,88,8.75,5.5,1.19,20
628,51,6.07,4.09,105,7.31,4.21,0.26,14
629,30,5.56,1.19,97,5.37,1.91,1.31,13
630,40,6.58,2.14,14,5.88,1.18,1.15,11
631,45,6.8,0.95,67,7.9,4.47,1.04,15
632,44,5.44,4.32,50,5.12,4.03,0.43,12
633,41,9.37,1.95,53,7.9,4.06,1.06,19
634,46,7.26,2.48,67,8.65,3.41,1.79,18
635,32,9.87,1.96,88,5.23,4.07,0.25,18
636,52,8.86,1.9,104,5.75,5.37,1.41,18
637,53,7.33,3.86,76,5.01,5.76,0.23,16
638,54,9.68,3.86,41,5.44,2.72,0.68,17
639,20,7.03,2.83,45,7.47,3.44,1.37,20
640,40,9.32,3.46,24,5.18,2.37,1.12,13
641,25,6.15,2.8,66,6.7,3.06,1.36,18
642,47,6.27,0.63,34,7.01,4.98,1.93,15
643,36,6.51,0.8,115,8.63,3.12,1.94,14
644,24,7.28,2.23,111,6.9,2.96,1.83,16
645,50,7.32,3.87,72,5.57,5.25,0.99,12
646,24,6.98,4.61,77,6.16,1.01,0.68,16
647,57,5.84,0.63,21,7.69,5.26,0.56,15
648,22,9.56,2.16,111,5.45,1.91,1.15,19
649,42,7.53,1.51,8,5.93,2.37,0.91,10
650,56,6.45,4.17,23,8.98,2.81,1.99,17
651,56,7.91,4.31,22,5.02,5.4,1.07,14
652,29,8.61,1.43,60,5.61,5.54,0.66,14
653,29,9.76,3.7,36,8.37,4.31,1.27,25
654,38,7.0,3.79,44,5.41,3.2,0.09,16
655,36,4.67,1.3,14,5.13,3.58,0.22,9
656,40,6.64,2.45,56,5.49,3.9,1.33,14
657,33,6.87,3.29,99,7.77,5.77,0.25,20
658,28,9.38,0.62,13,8.97,5.85,1.51,21
659,20,6.37,2.32,51,7.36,5.24,0.12,13
660,32,9.72,1.2,119,5.5,3.92,1.19,17
661,23,6.91,2.94,83,5.74,2.95,1.36,11
662,20,9.84,4.29,102,7.15,2.15,1.56,22
663,59,4.05,2.86,35,7.86,3.67,1.77,6
664,51,9.39,0.66,26,7.65,2.73,0.62,19
665,53,9.59,0.63,16,7.3,1.36,1.44,19
666,47,9.77,3.22,89,8.95,3.38,0.16,22
667,50,4.08,1.98,40,5.79,3.86,1.66,6
668,27,5.03,3.08,3,5.69,4.06,1.78,11
669,58,7.92,1.24,2,8.44,1.37,1.5,17
670,45,4.15,4.0,18,6.16,3.42,0.56,12
671,53,4.38,4.37,40,6.33,4.28,0.12,10
672,22,5.33,4.5,39,7.19,5.81,0.84,15
673,31,7.07,1.87,57,6.53,1.13,0.54,14
674,20,7.28,3.47,38,6.15,4.38,1.06,14
675,24,4.21,1.76,6,8.67,1.31,0.79,16
676,49,5.02,3.93,35,5.52,1.79,0.27,15
677,49,7.0,1.04,82,6.62,1.87,1.67,13
678,36,7.56,3.93,75,5.01,2.64,1.73,17
679,42,4.89,2.48,19,8.23,5.16,1.63,14
680,34,6.39,4.35,101,5.67,5.28,0.42,14
681,56,9.43,3.83,75,8.09,2.87,0.86,20
682,40,9.99,2.19,28,5.59,3.16,0.34,20
683,33,9.92,4.57,93,6.67,2.09,1.33,22
684,21,9.29,1.78,83,7.91,3.16,1.61,23
685,30,6.37,4.85,67,6.08,2.37,1.16,13
686,58,8.12,3.95,65,6.26,1.87,1.09,18
687,57,6.5,4.96,46,7.67,1.79,1.43,17
688,53,7.89,0.74,93,5.75,4.88,0.23,18
689,57,5.86,1.73,22,8.81,1.58,0.5,14
690,53,7.64,3.84,5,5.76,4.08,0.63,17
691,37,7.14,4.65,17,8.0,1.84,1.07,20
692,49,4.15,0.63,52,8.21,5.19,1.95,11
693,34,8.74,0.5,21,6.5,2.37,1.73,17
694,46,4.07,1.65,100,5.62,1.22,0.49,10
695,53,5.76,4.34,67,5.66,3.26,0.47,15
696,57,4.04,3.95,106,8.94,6.0,0.87,15
697,52,6.26,2.03,74,7.9,5.07,1.95,15
698,43,4.38,0.51,104,6.8,3.85,0.3,13
699,34,9.48,3.0,34,6.03,1.95,1.91,17
700,49,6.49,1.57,74,5.08,1.59,0.38,12
701,36,6.76,3.86,97,7.68,5.19,1.77,14
702,24,6.1,2.51,8,8.83,4.94,1.66,19
703,48,7.77,3.55,30,5.43,3.31,1.76,14
704,23,8.71,4.34,119,8.02,3.11,1.78,22
705,29,7.89,2.91,105,5.61,4.74,0.44,15
706,36,8.49,2.01,95,8.17,3.68,1.56,18
707,29,9.44,3.96,42,6.48,3.02,1.36,17
708,36,9.18,1.69,98,7.85,2.26,1.76,18
709,39,8.04,4.51,112,8.71,1.61,0.98,21
710,43,5.29,0.82,74,7.48,3.97,0.83,13
711,24,7.83,4.26,16,8.68,5.13,1.45,19
712,53,7.04,0.91,50,5.94,4.73,0.54,12
713,25,8.3,0.75,99,8.91,4.48,1.64,19
714,21,9.0,2.13,65,8.49,5.64,0.57,22
715,32,8.46,4.8,23,5.43,2.97,0.09,20
716,30,9.08,4.93,109,6.65,1.69,1.1,22
717,42,4.38,1.41,14,8.71,1.51,1.67,13
718,35,4.19,1.17,27,5.31,5.78,1.38,8
719,50,5.55,2.09,2,6.82,3.94,1.98,10
720,30,9.4,2.02,28,7.89,5.05,0.28,20
721,35,8.94,3.92,51,5.13,3.68,0.69,18
722,27,8.1,2.5,53,8.01,2.99,0.76,21
723,23,8.2,4.01,57,6.44,2.0,0.12,18
724,59,8.36,3.87,44,6.0,5.28,0.09,14
725,23,9.66,3.1,117,7.3,1.32,0.06,19
726,44,8.99,4.25,76,7.18,5.5,0.82,21
727,22,7.74,1.38,49,8.5,2.03,1.69,18
728,51,7.99,1.23,21,7.7,1.05,1.42,13
729,22,5.28,3.88,51,6.69,1.52,0.89,13
730,46,7.94,1.6,52,7.6,5.42,0.53,15
731,48,6.55,0.51,30,8.0,1.37,0.03,14
732,51,4.92,4.6,70,8.75,2.78,0.35,16
733,38,8.84,3.3,118,7.82,2.25,0.77,19
734,40,7.06,2.5,111,7.18,1.18,0.74,19
735,24,9.86,3.77,47,6.49,3.66,0.52,19
736,37,5.69,2.0,117,8.57,5.99,1.99,13
737,47,6.88,4.79,89,8.17,5.27,0.89,15
738,41,6.69,0.81,30,5.31,1.84,0.54,13
739,40,4.72,3.38,101,7.8,5.42,0.81,14
740,25,6.56,4.0,101,7.15,3.26,0.56,16
741,20,5.73,2.61,3,5.41,2.37,0.7,13
742,24,4.96,3.9,34,7.26,4.2,0.25,13
743,31,5.69,4.67,96,5.77,2.08,0.0,17
744,45,5.4,3.85,66,7.83,5.4,0.98,13
745,53,8.4,1.89,63,6.11,4.12,0.98,16
746,33,4.18,3.03,82,5.6,1.68,0.31,15
747,45,7.7,4.6,8,5.33,3.85,1.67,20
748,46,8.56,2.52,45,6.96,3.55,0.38,16
749,28,6.88,3.57,82,5.8,3.36,1.54,18
750,45,9.59,2.59,55,8.42,2.82,0.38,19
751,41,8.25,1.05,55,5.01,3.37,0.56,16
752,49,8.49,0.76,82,8.37,3.93,0.54,22
753,36,5.18,4.79,25,7.08,4.67,0.46,15
754,45,8.66,3.26,59,8.69,5.59,1.91,19
755,55,8.99,0.97,76,5.82,1.22,0.53,13
756,20,6.17,4.36,85,5.41,3.85,0.97,14
757,27,5.28,2.85,111,7.5,4.76,1.47,13
758,54,6.31,3.97,71,7.83,1.58,0.64,15
759,34,8.44,1.07,87,6.49,5.56,0.02,17
760,41,6.51,4.58,89,5.05,2.22,1.52,14
761,33,8.42,3.16,47,6.63,5.17,0.57,13
762,45,4.68,3.82,57,5.94,4.31,1.75,7
763,47,8.84,0.64,104,6.39,3.8,0.98,20
764,42,5.52,1.92,104,7.03,5.35,1.25,12
765,33,5.49,1.7,62,7.81,5.85,1.9,12
766,43,7.54,4.77,119,8.85,5.99,1.74,19
767,21,4.42,1.33,118,5.58,4.42,1.59,13
768,45,4.16,3.68,57,7.72,2.7,1.06,9
769,33,5.57,0.69,2,5.93,5.37,0.34,9
770,26,7.23,1.39,6,5.88,4.27,1.68,13
771,22,9.45,2.02,51,7.53,2.62,0.19,24
772,42,9.08,4.08,113,8.1,5.66,1.77,23
773,37,6.94,4.05,61,8.91,4.74,1.53,18
774,57,4.22,4.79,119,8.08,3.26,1.61,14
775,54,7.21,4.63,1,5.63,3.27,0.75,13
776,34,8.23,0.87,32,5.9,5.98,0.17,15
777,44,6.03,4.23,11,8.05,2.87,1.45,15
778,56,4.67,2.53,47,7.11,1.47,1.96,9
779,47,5.67,4.4,75,6.18,3.69,1.72,13
780,29,8.63,0.9,52,6.89,5.42,1.68,18
781,58,6.11,4.2,73,8.66,3.92,1.26,17
782,36,8.87,1.22,40,8.02,4.97,0.23,17
783,58,5.92,2.0,116,6.8,1.27,1.73,12
784,41,4.98,0.63,90,8.92,4.37,0.44,13
785,45,6.62,1.06,81,8.18,1.4,0.53,17
786,44,6.71,2.51,57,5.02,3.78,1.51,13
787,36,4.1,4.18,67,5.45,3.49,1.43,13
788,32,4.7,3.98,103,7.22,5.73,0.15,14
789,39,5.11,1.56,22,6.4,1.66,0.5,14
790,44,4.68,1.18,84,8.25,1.05,1.64,16
791,23,6.05,2.25,35,8.58,1.69,1.9,15
792,29,9.79,4.47,93,5.96,1.85,0.53,21
793,22,7.06,0.91,111,8.05,2.25,1.52,17
794,37,7.77,2.94,84,7.14,5.08,1.01,18
795,55,6.14,0.9,86,6.57,2.88,0.76,14
796,41,5.94,2.62,20,8.15,5.2,1.8,15
797,53,4.14,1.07,71,7.26,2.36,1.1,10
798,27,7.0,0.86,102,7.54,5.3,1.38,16
799,59,6.9,1.36,54,5.25,1.04,1.18,16
800,38,4.95,1.65,55,7.34,5.67,1.29,11
801,56,8.59,1.74,12,6.2,4.73,1.03,14
802,25,6.96,3.4,103,6.97,3.06,1.07,16
803,45,6.03,0.75,21,5.89,3.89,1.7,12
804,53,4.88,0.86,6,7.46,5.67,0.61,11
805,25,7.31,1.35,23,5.59,3.91,1.47,14
806,56,8.52,4.42,60,5.49,2.14,0.54,16
807,52,5.69,3.33,4,5.75,3.86,0.14,12
808,41,5.31,3.79,49,8.27,5.36,1.81,15
809,40,7.13,2.17,61,5.13,5.94,0.82,11
810,25,4.93,1.46,54,7.92,3.92,1.37,15
811,25,8.0,0.67,25,5.23,1.78,1.52,12
812,23,7.63,2.7,114,7.37,4.86,1.59,22
813,49,4.52,3.08,9,8.09,5.98,0.45,12
814,30,4.22,4.54,10,5.92,3.37,1.31,13
815,49,7.72,4.47,39,5.78,2.92,1.52,15
816,50,5.77,2.41,101,6.16,3.76,0.24,16
817,43,4.52,2.41,10,7.8,1.82,0.28,16
818,28,8.56,1.23,111,6.02,5.86,0.73,18
819,22,5.88,1.66,93,7.01,5.19,0.6,13
820,50,6.76,4.67,3,5.54,1.56,1.59,12
821,59,5.42,1.13,1,6.84,5.73,1.29,11
822,56,7.76,4.86,76,7.5,5.71,1.0,17
823,55,5.81,2.77,38,5.29,2.58,0.21,14
824,43,9.81,2.55,80,8.26,4.1,0.23,21
825,50,8.22,1.29,22,8.75,1.55,1.03,19
826,25,4.82,3.48,44,5.77,1.42,1.77,12
827,21,6.5,2.57,73,8.04,3.51,1.55,17
828,39,6.31,2.17,76,6.25,1.25,1.76,15
829,47,7.21,1.69,41,7.71,5.37,1.13,17
830,30,9.05,0.8,102,6.23,5.64,0.44,19
831,23,7.5,2.84,41,8.45,1.34,0.06,22
832,34,4.37,1.91,28,6.39,1.24,1.88,14
833,25,7.93,3.69,15,8.4,2.11,0.95,21
834,49,4.05,3.76,66,8.06,5.65,1.72,11
835,57,8.68,1.99,99,5.79,4.85,1.47,17
836,21,8.0,3.51,59,5.63,4.38,1.66,18
837,34,5.85,1.66,3,8.12,4.88,0.42,13
838,30,5.75,3.77,99,6.56,2.0,1.36,19
839,27,8.79,0.57,15,8.8,2.28,1.45,22
840,45,8.7,1.18,40,8.77,2.59,1.11,19
841,24,6.11,1.6,5,7.77,4.03,1.67,14
842,25,5.79,3.98,41,7.0,4.04,1.98,12
843,45,7.36,0.8,56,5.78,2.04,0.02,15
844,23,4.05,1.35,27,8.53,3.18,0.91,14
845,38,4.5,2.11,99,5.33,4.45,1.51,10
846,39,4.76,0.54,22,6.48,2.55,1.45,8
847,52,5.11,3.93,75,6.28,1.38,0.94,14
848,39,7.07,3.02,41,8.83,1.99,1.68,17
849,31,9.95,4.55,94,5.47,1.82,1.35,19
850,20,7.92,0.64,11,8.56,4.16,1.1,19
851,45,4.37,1.72,95,6.83,1.34,0.55,10
852,33,7.15,3.79,88,5.19,5.42,0.73,15
853,57,6.98,3.54,63,7.92,1.42,1.98,18
854,56,4.87,1.59,57,5.4,3.99,1.81,11
855,30,9.52,3.18,50,5.95,5.65,1.39,19
856,55,6.64,4.07,28,8.2,1.31,1.72,16
857,32,9.97,0.65,18,5.62,2.92,0.27,14
858,22,6.52,3.73,85,6.3,2.64,0.54,16
859,52,7.65,1.63,87,6.44,2.72,1.77,15
860,25,4.63,4.77,96,7.36,4.0,0.94,16
861,29,6.73,2.92,99,8.16,2.31,1.18,16
862,24,5.43,0.65,44,5.92,1.14,1.77,13
863,42,9.01,2.32,103,5.82,5.81,0.81,19
864,29,8.7,4.85,53,5.89,4.74,0.96,18
865,21,8.95,3.79,109,6.53,1.68,0.22,23
866,32,8.34,1.85,79,7.14,3.28,1.98,15
867,59,9.0,3.09,65,5.05,1.31,1.95,14
868,21,5.2,3.2,71,8.12,1.14,0.59,16
869,39,6.71,0.61,12,8.71,1.24,1.7,14
870,20,8.15,1.3,93,8.37,4.78,1.47,19
871,56,7.82,2.98,64,5.15,3.22,0.29,17
872,28,8.3,2.31,11,7.1,5.22,0.05,11
873,36,5.35,1.36,112,8.26,2.53,0.03,20
874,28,4.59,3.98,70,6.38,4.88,0.13,14
875,30,9.5,2.7,111,8.59,1.39,1.25,23
876,34,7.36,1.89,13,8.55,4.18,0.98,16
877,43,4.92,1.23,41,5.57,2.8,1.99,10
878,57,8.76,3.25,98,6.97,2.38,0.57,18
879,54,9.49,3.5,91,5.1,5.08,1.45,17
880,49,5.02,3.51,75,6.13,1.26,0.77,12
881,50,8.9,1.49,103,8.25,5.75,0.2,18
882,24,9.6,3.18,47,8.9,4.93,1.75,22
883,33,9.63,4.57,23,8.65,2.78,0.8,21
884,30,9.48,2.09,64,5.17,5.96,1.83,18
885,28,7.28,1.45,16,8.71,2.01,1.87,18
886,53,6.14,3.97,37,8.29,3.01,1.64,19
887,31,4.04,1.3,27,8.47,5.42,0.06,13
888,54,4.37,1.64,32,8.66,5.98,1.93,15
889,54,6.57,0.95,23,6.95,2.2,0.25,15
890,20,6.4,1.71,110,5.84,4.72,1.86,14
891,59,5.11,2.35,108,5.08,2.53,1.21,9
892,41,6.37,0.79,69,5.09,4.83,0.75,11
893,48,5.05,4.42,84,7.57,1.63,1.44,16
894,27,9.09,2.81,108,6.35,2.68,1.01,17
895,30,5.79,3.15,117,6.98,1.37,1.59,14
896,56,7.59,2.17,3,5.53,3.46,1.03,13
897,33,7.02,3.51,32,8.9,4.51,0.74,18
898,49,4.31,2.44,118,5.52,2.89,0.72,13
899,54,9.65,3.93,9,6.78,4.07,0.71,21
900,40,7.16,4.2,35,6.77,3.85,0.95,13
901,56,5.95,3.52,76,5.03,2.47,0.22,14
902,24,4.95,2.71,99,7.67,3.43,1.32,13
903,38,6.03,4.02,111,7.15,1.35,0.68,17
904,33,4.12,2.72,72,6.99,3.3,1.12,12
905,45,6.18,1.0,30,8.27,3.29,1.05,16
906,23,7.19,1.02,3,5.96,1.14,1.71,10
907,44,9.23,4.77,83,8.44,3.57,1.72,20
908,44,8.12,1.46,7,8.46,4.69,1.98,19
909,37,4.67,4.17,26,8.31,3.26,0.48,14
910,59,4.89,1.61,35,6.37,4.23,0.07,6
911,27,6.57,2.44,8,5.65,3.66,0.85,12
912,58,5.17,3.45,42,6.9,4.93,1.79,13
913,59,4.17,1.21,23,6.04,3.57,1.2,6
914,33,8.83,3.82,36,5.21,2.66,0.75,16
915,51,4.12,3.6,40,6.12,5.14,1.54,10
916,57,8.98,2.94,103,6.88,1.34,1.42,19
917,52,4.86,3.05,93,5.45,2.45,1.43,8
918,42,9.85,0.98,25,8.78,3.96,1.03,17
919,34,7.62,2.46,3,7.62,5.28,1.06,15
920,52,8.41,0.89,115,5.55,1.36,1.11,16
921,44,4.66,1.89,0,8.25,1.48,1.11,13
922,36,9.17,4.55,19,8.71,2.41,0.41,24
923,52,9.04,3.09,91,6.05,2.72,0.49,14
924,21,7.92,3.84,44,5.57,5.22,0.75,17
925,33,7.01,3.08,87,6.29,5.79,1.71,14
926,59,8.33,1.37,91,8.33,1.09,0.92,18
927,59,4.04,3.18,91,5.7,1.08,1.85,11
928,58,7.55,3.9,68,8.12,5.32,1.59,19
929,25,9.08,1.12,95,7.87,1.68,1.72,20
930,25,6.14,4.18,117,7.61,2.7,0.27,18
931,22,4.65,3.0,51,6.73,2.38,0.3,15
932,26,6.53,0.52,93,6.47,2.41,0.47,16
933,27,8.36,2.84,63,5.34,2.64,1.33,18
934,34,4.64,2.28,20,6.43,2.68,0.95,16
935,48,5.24,1.83,105,7.41,4.1,0.34,19
936,52,4.89,3.97,79,8.59,4.14,1.49,14
937,49,8.78,4.55,71,8.33,3.61,1.03,24
938,58,4.38,3.93,75,5.13,5.29,1.46,8
939,46,8.12,4.31,95,5.56,5.23,1.82,14
940,55,6.2,4.59,24,8.39,2.09,1.83,11
941,48,8.53,4.61,66,8.76,3.72,0.6,21
942,57,9.79,1.02,25,5.22,4.92,0.32,16
943,52,4.69,2.55,99,7.81,5.33,0.87,13
944,56,5.89,0.5,80,6.46,2.28,0.17,13
945,46,8.86,2.78,26,6.46,3.47,0.09,18
946,52,5.6,4.66,116,7.57,3.63,1.96,15
947,23,5.29,1.4,51,8.24,4.5,1.94,10
948,41,8.95,3.38,62,6.1,2.65,0.7,16
949,21,9.92,3.4,85,7.82,2.47,1.64,23
950,29,7.34,1.22,117,7.54,4.53,0.45,14
951,24,5.67,1.57,44,7.07,3.0,0.83,15
952,29,6.39,2.58,57,7.41,1.02,1.45,15
953,52,5.02,1.35,37,5.07,5.69,1.1,8
954,57,8.57,3.13,34,5.02,1.75,1.64,15
955,32,8.64,2.68,45,7.2,1.74,1.96,20
956,50,9.25,2.84,70,7.1,5.09,0.02,20
957,55,4.16,1.11,2,5.29,2.68,1.85,7
958,43,7.37,2.83,5,6.97,2.64,0.83,16
959,34,5.29,0.72,12,8.03,4.11,0.82,12
960,48,6.05,4.47,45,7.16,1.3,0.0,12
961,27,8.71,2.04,78,7.07,2.18,1.67,16
962,24,5.15,4.35,89,7.87,1.27,1.52,15
963,48,7.83,3.66,111,5.69,2.46,1.79,16
964,23,7.93,3.95,32,6.83,5.35,0.33,17
965,31,9.72,1.92,78,5.59,5.55,0.43,17
966,21,8.65,1.52,61,7.1,2.55,0.61,18
967,46,8.82,2.33,62,7.37,1.94,1.06,17
968,50,7.19,0.61,55,5.49,1.68,0.69,12
969,55,5.12,4.63,38,5.3,2.97,0.6,12
970,55,6.55,2.24,59,5.67,5.13,0.37,13
971,45,7.3,4.95,104,7.35,5.26,0.32,23
972,46,8.07,3.93,110,5.76,1.23,0.95,17
973,24,7.65,0.86,77,6.1,2.05,0.89,15
974,39,6.36,3.47,82,7.81,2.02,1.57,18
975,30,5.59,1.72,91,5.99,5.14,1.65,12
976,29,5.01,1.6,23,6.59,3.28,1.4,9
977,59,8.16,1.65,49,8.72,2.84,1.66,19
978,57,7.87,4.62,104,8.3,5.78,0.22,18
979,25,8.12,2.75,32,6.02,5.63,0.92,19
980,27,6.24,3.51,75,7.39,3.2,0.57,18
981,42,5.57,1.76,73,7.66,1.64,0.5,19
982,45,8.56,2.85,6,8.6,1.86,1.43,18
983,31,8.64,2.08,45,7.19,1.56,1.66,18
984,45,6.73,1.95,61,7.25,4.4,0.23,14
985,32,7.67,1.61,0,8.55,3.77,0.25,17
986,59,6.24,2.34,78,5.22,3.78,1.28,11
987,37,8.21,3.47,117,7.51,1.49,0.29,16
988,44,9.01,1.5,64,6.67,4.97,1.54,18
989,52,8.13,4.84,44,8.64,3.68,1.66,19
990,59,7.08,1.06,83,8.84,1.45,1.05,22
991,31,6.75,2.66,54,5.68,4.74,1.82,14
